Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16
-99.24,97.36,-77.52,112.92,-531.61,-546.9,-476.63,-297.19,331.52,304.16,41.57,35.14,-541.0,-423.79,-272.24,-51.77
-3.76,1087.37,315.96,1706.96,-435.59,-203.58,20.38,994.83,701.93,703.28,1766.23,357.81,-41.84,-12.61,631.39,595.72
-81.0,120.7,-19.85,303.36,-347.08,-299.07,-215.92,-32.19,382.21,343.05,976.59,200.36,-31.65,-50.69,301.48,237.11
756.38,860.72,646.14,680.74,-1085.76,-1499.89,-1044.99,-1144.23,923.48,832.29,389.46,495.4,-589.82,-393.21,-189.63,160.13
35.14,171.12,14.22,105.41,-628.98,-726.61,-603.23,-512.03,604.3,568.63,138.94,205.46,-657.41,-473.95,-292.09,27.63
-10.73,1010.92,279.22,1561.31,-415.74,-194.73,0.27,918.92,466.17,468.85,1280.49,173.27,-131.96,-113.46,397.77,370.41
-113.99,259.91,1.34,537.51,-319.72,-217.8,-125.8,199.56,523.84,507.21,1384.02,286.19,11.8,-15.29,477.7,407.7
630.05,724.73,543.95,596.52,-952.72,-1302.75,-899.88,-1013.88,597.6,543.95,258.56,278.41,-449.54,-332.59,-179.17,56.59
218.87,348.15,173.27,232.55,-748.34,-932.6,-726.07,-707.3,902.3,890.23,324.28,431.03,-718.83,-502.11,-263.39,168.98
-54.72,823.97,195.26,1284.24,-394.55,-204.65,-44.79,747.8,273.32,266.08,821.29,30.04,-196.87,-179.71,188.02,178.64
-75.1,481.46,96.83,861.79,-319.45,-186.15,-51.77,428.62,722.05,721.51,1781.79,436.13,60.35,39.96,655.53,587.94
461.61,529.2,390.53,437.74,-809.49,-1092.2,-760.14,-871.45,385.17,314.62,183.46,130.89,-353.25,-273.32,-160.66,-21.73
444.98,607.25,372.29,442.3,-894.78,-1185.27,-862.33,-906.05,1148.79,1104.8,462.41,589.01,-785.62,-503.99,-241.94,263.39
-106.48,593.3,83.95,939.85,-386.77,-216.19,-111.31,537.78,158.79,136.52,465.9,-78.86,-287.26,-247.84,3.49,28.97
-11.53,774.62,223.43,1263.59,-336.62,-156.64,20.65,700.59,878.69,878.96,2084.88,505.86,65.45,76.98,768.18,714.27
236.3,269.03,186.68,226.38,-645.88,-832.83,-610.74,-685.3,221.28,162.54,198.75,22.26,-255.35,-223.96,-112.12,-56.33
595.72,742.44,499.16,542.61,-1023.53,-1397.16,-1003.68,-1071.81,1210.48,1167.3,476.9,643.19,-788.84,-509.35,-247.84,278.15
-172.73,301.48,-47.74,524.91,-410.38,-289.68,-231.21,236.84,93.61,74.57,167.37,-121.77,-375.24,-324.55,-147.25,-76.98
7.78,948.43,289.14,1521.62,-380.87,-166.3,35.14,874.13,838.46,871.45,2083.54,499.96,43.18,40.77,776.77,717.76
102.19,137.87,82.88,160.4,-509.62,-606.18,-455.71,-483.33,168.71,122.31,344.4,6.17,-170.32,-173.54,-12.07,-20.12
762.02,900.15,671.09,709.44,-1073.15,-1486.48,-1032.92,-1131.36,1224.16,1175.08,541.0,691.47,-751.29,-495.14,-204.12,300.41
-160.93,166.3,-85.29,291.56,-431.84,-365.32,-318.11,7.24,170.59,144.57,51.23,-73.49,-462.41,-381.14,-233.35,-97.36
75.1,1131.89,391.87,1760.07,-382.75,-151.81,75.64,1030.5,825.85,840.87,2034.19,455.71,-0.8,30.04,749.95,693.35
165.22,188.02,170.05,255.35,-491.65,-525.44,-412.79,-328.84,437.47,344.4,744.04,238.18,-144.84,-115.07,166.03,167.91
838.46,968.55,739.22,783.74,-1119.29,-1558.36,-1071.54,-1182.05,1212.89,1135.65,568.36,685.57,-699.52,-428.89,-177.29,305.5
-100.31,117.48,-70.27,149.13,-502.65,-505.6,-436.93,-237.91,360.76,334.47,58.47,40.5,-555.75,-421.64,-282.7,-46.94
42.38,1157.11,373.1,1789.3,-393.75,-169.78,73.49,1047.94,704.88,715.88,1760.07,355.66,-39.43,-17.97,620.39,591.16
-78.32,107.29,-19.85,281.63,-345.2,-308.19,-221.01,-63.03,385.97,354.86,1016.29,188.02,-23.34,-48.28,311.4,251.05
748.07,876.01,649.63,715.08,-1082.81,-1509.82,-1035.06,-1151.74,894.78,843.55,406.89,495.67,-542.61,-370.68,-160.13,185.07
4.83,156.64,-4.56,113.46,-604.03,-686.91,-571.04,-467.24,649.36,636.22,188.56,255.88,-632.2,-459.46,-263.12,76.17
0.0,1057.06,300.94,1637.49,-412.26,-184.27,21.99,964.52,486.55,496.48,1297.38,193.92,-105.14,-85.03,417.35,392.68
-114.53,223.16,-10.73,486.28,-322.67,-231.21,-142.69,148.33,560.85,551.46,1443.56,318.11,40.77,19.04,513.91,444.98
645.34,741.36,560.05,605.11,-1046.6,-1425.59,-1001.81,-1108.56,619.05,537.25,274.12,275.19,-457.32,-319.45,-171.66,67.59
156.1,281.9,117.75,180.51,-744.85,-913.56,-725.27,-691.21,948.43,907.93,355.12,440.15,-730.1,-484.41,-254.54,194.73
-57.67,871.99,206.26,1364.71,-430.23,-215.92,-48.28,800.37,278.41,257.22,813.78,14.48,-207.87,-171.39,184.54,182.12
-101.92,420.57,61.15,784.01,-338.76,-202.51,-82.08,379.0,758.8,740.29,1846.97,440.96,59.55,64.37,690.67,630.05
448.73,510.16,374.44,411.18,-873.33,-1169.17,-835.51,-933.41,338.23,275.46,163.08,93.34,-350.03,-282.97,-165.49,-38.89
346.27,482.53,277.07,324.82,-895.59,-1161.66,-877.62,-895.86,1089.25,1053.04,408.77,546.63,-798.49,-540.2,-262.86,230.67
-150.2,597.06,61.96,974.18,-433.18,-272.51,-143.77,522.23,119.09,104.87,410.91,-99.78,-298.8,-269.56,-17.17,9.12
-91.2,93.07,-82.34,90.66,-561.39,-590.09,-510.69,-349.76,716.95,675.11,195.0,302.55,-702.74,-512.84,-303.36,60.62
-31.92,1043.92,269.83,1637.22,-462.41,-216.99,-13.41,978.47,394.82,383.82,1118.21,92.54,-175.42,-138.13,312.21,295.85
-118.82,120.43,-49.89,318.65,-355.39,-294.77,-216.45,-4.56,577.75,556.02,1502.84,300.68,1.61,-2.68,517.4,454.1
699.79,795.54,597.86,620.39,-1131.89,-1557.56,-1104.0,-1204.31,520.08,434.79,200.09,197.41,-479.04,-353.78,-212.16,2.95
31.92,162.54,9.12,92.0,-664.92,-776.23,-643.46,-562.73,923.22,870.11,293.43,410.38,-822.63,-567.56,-317.04,135.72
-68.93,951.38,222.62,1497.75,-476.63,-266.61,-64.37,865.82,208.68,197.95,694.42,-42.92,-252.66,-221.01,107.29,111.31
-137.6,256.69,-14.22,548.78,-347.88,-247.57,-147.52,201.7,733.32,737.34,1870.3,408.77,15.83,11.8,656.6,602.42
569.7,658.21,490.58,535.1,-1002.07,-1356.39,-958.62,-1062.69,310.6,247.3,171.12,79.13,-335.28,-277.34,-165.22,-49.62
211.36,339.57,162.27,221.01,-803.05,-1003.15,-783.74,-770.06,1128.67,1094.07,449.81,584.72,-816.73,-552.27,-278.68,238.45
-81.54,769.79,151.28,1218.53,-438.0,-235.5,-89.85,718.3,112.38,97.36,356.47,-108.36,-321.6,-282.97,-51.77,-16.09
-78.32,496.21,96.83,890.76,-354.86,-208.68,-74.83,455.17,851.33,863.94,2085.95,486.28,30.85,37.55,755.31,704.88
396.7,449.0,328.84,366.39,-830.14,-1105.87,-791.25,-888.08,206.8,149.4,231.74,30.85,-235.77,-220.48,-91.73,-55.52
419.23,577.48,343.05,407.16,-963.99,-1274.59,-943.33,-978.74,1168.37,1141.01,460.8,637.83,-809.22,-553.07,-252.66,247.03
-144.84,520.62,30.31,854.02,-423.52,-258.56,-164.15,467.24,109.7,85.56,123.65,-119.89,-412.79,-351.1,-182.93,-95.22
-43.18,772.21,195.53,1283.97,-386.77,-201.7,-20.65,694.69,863.13,879.5,2108.22,472.34,7.51,31.11,758.26,709.44
216.19,226.91,164.96,194.73,-669.75,-847.04,-634.88,-692.81,174.88,122.04,406.62,1.61,-158.79,-164.42,10.73,-7.24
596.26,717.76,498.89,523.03,-1110.17,-1496.4,-1092.73,-1143.96,1185.0,1082.0,462.41,627.1,-809.49,-542.88,-280.02,223.43
-197.14,276.54,-73.49,488.16,-433.71,-321.06,-261.25,192.85,198.75,162.01,13.14,-68.66,-514.72,-420.57,-281.9,-116.14
-31.92,972.84,265.81,1562.39,-424.59,-213.77,4.83,870.65,731.71,750.75,1915.1,372.29,-53.38,-45.6,650.44,609.4
48.01,103.53,34.06,134.65,-516.86,-603.5,-462.95,-478.77,219.67,182.12,691.21,43.99,-96.02,-120.7,147.52,94.41
690.67,867.43,595.18,670.82,-1169.17,-1595.65,-1133.23,-1227.92,972.03,922.95,417.62,506.4,-698.72,-496.21,-256.42,172.73
-180.51,137.87,-112.38,246.5,-469.92,-415.74,-366.12,-56.33,393.75,370.95,51.5,60.35,-615.84,-484.14,-325.08,-58.47
-26.29,1061.89,291.29,1693.55,-449.54,-222.62,5.1,974.45,586.33,586.87,1574.46,241.94,-123.11,-87.44,495.67,469.92
-58.74,54.99,-38.89,157.18,-421.64,-434.79,-336.62,-271.71,379.8,349.76,1093.8,161.74,-46.67,-64.1,324.82,262.59
715.08,888.08,619.86,699.25,-1200.02,-1646.07,-1149.33,-1266.27,757.72,678.87,320.26,360.76,-575.87,-404.21,-221.82,96.56
-111.31,103.0,-86.64,121.5,-541.27,-555.22,-477.7,-291.02,696.3,663.04,193.39,262.59,-724.2,-519.01,-314.89,56.06
-15.83,1096.49,309.26,1712.86,-459.73,-221.82,11.0,1003.95,387.85,386.24,1112.85,100.85,-180.24,-148.33,306.31,286.73
-116.41,98.97,-52.3,281.63,-363.44,-318.38,-235.23,-53.64,593.04,581.23,1548.71,328.57,6.97,-6.71,533.49,468.31
696.84,845.16,597.86,664.65,-1162.47,-1600.47,-1123.58,-1218.8,487.09,420.57,195.26,187.49,-456.51,-351.37,-210.29,-8.05
5.9,157.45,-11.27,101.39,-647.49,-742.97,-618.52,-520.35,959.43,930.19,327.5,447.66,-823.44,-582.84,-316.23,148.33
-61.69,978.2,235.5,1554.07,-467.24,-240.33,-41.57,906.32,196.87,176.49,657.68,-59.55,-270.63,-232.82,88.51,90.66
-139.21,223.43,-24.68,500.23,-341.71,-245.42,-153.42,167.1,749.41,736.8,1905.44,402.06,-6.71,6.97,670.28,610.47
566.21,670.55,482.26,532.42,-1031.85,-1411.11,-990.81,-1106.14,277.61,210.29,151.81,45.87,-343.05,-282.97,-176.22,-67.86
147.52,273.05,101.92,161.74,-772.21,-955.94,-754.24,-734.66,1073.15,1025.41,387.58,522.23,-863.67,-587.4,-330.72,186.68
-113.46,783.74,137.06,1268.15,-462.68,-257.76,-101.92,733.85,84.22,63.3,305.24,-135.45,-342.52,-303.63,-89.05,-50.16
-125.53,427.81,45.87,812.71,-365.32,-227.99,-100.31,396.16,806.27,817.27,2062.62,443.64,0.27,0.8,712.66,659.29
410.65,455.17,336.08,359.15,-880.3,-1167.83,-850.26,-934.75,176.49,118.02,231.47,-9.66,-242.47,-225.31,-95.75,-63.57
350.3,482.26,279.22,322.67,-942.8,-1224.16,-929.65,-947.36,1171.59,1118.75,452.22,596.26,-869.3,-586.33,-302.55,235.77
-158.25,556.56,35.67,921.61,-442.83,-275.73,-165.76,509.89,101.39,80.2,105.41,-129.82,-429.69,-366.93,-204.92,-106.75
-81.27,691.21,153.15,1185.8,-400.72,-229.6,-53.91,635.42,820.49,847.31,2087.03,450.88,-9.92,-1.34,727.95,679.94
219.4,248.91,167.1,208.14,-708.64,-903.1,-674.58,-742.17,159.06,113.19,421.91,-6.44,-154.76,-164.96,17.7,-4.29
523.84,672.97,429.69,483.33,-1100.78,-1473.07,-1082.81,-1134.31,1121.43,1077.71,459.19,608.86,-781.06,-536.44,-260.17,225.04
-202.78,308.72,-70.81,538.86,-443.37,-321.06,-257.22,226.38,208.94,183.73,12.07,-55.79,-520.08,-424.06,-281.63,-110.78
-55.52,914.9,225.04,1479.51,-446.32,-240.86,-31.38,799.57,737.07,744.58,1874.33,358.34,-68.4,-38.62,638.63,606.72
80.73,119.09,57.94,136.26,-552.27,-655.8,-502.65,-530.27,239.52,200.36,716.95,54.99,-92.54,-111.04,163.61,111.31
682.35,831.75,584.99,635.95,-1174.81,-1589.21,-1137.79,-1223.36,987.86,914.9,411.18,508.55,-697.11,-465.36,-245.15,178.9
-176.49,167.64,-97.9,295.85,-456.78,-384.09,-335.81,6.97,428.35,394.28,56.86,83.42,-626.83,-473.95,-317.04,-47.48
5.1,1072.62,315.43,1687.91,-431.84,-192.05,26.29,977.93,586.6,601.08,1543.88,256.96,-109.97,-84.76,498.35,464.02
-19.04,70.01,-9.92,151.01,-439.08,-467.24,-363.17,-317.84,401.53,384.36,1124.11,187.22,-30.58,-55.25,345.74,278.68
788.03,935.02,679.67,729.29,-1188.49,-1627.3,-1146.64,-1248.3,763.36,695.5,319.45,375.24,-565.14,-408.5,-233.08,90.12
-115.87,104.87,-85.03,139.21,-514.45,-508.82,-447.93,-232.82,725.81,704.88,207.33,290.75,-723.12,-530.0,-330.18,61.42
25.75,1112.58,348.42,1738.34,-437.47,-186.95,27.36,1040.97,370.14,358.61,1063.76,74.03,-197.14,-154.23,273.85,264.2
-94.41,93.34,-42.11,257.76,-365.85,-327.77,-246.76,-89.85,611.28,593.3,1586.53,326.69,-3.76,-5.1,535.91,475.82
749.41,884.86,641.05,695.23,-1161.93,-1593.23,-1120.36,-1228.99,480.38,406.09,192.85,181.32,-449.54,-339.3,-207.6,-12.87
-7.24,146.99,-20.65,102.46,-620.66,-696.03,-586.6,-474.21,1007.97,965.33,346.0,476.36,-833.63,-571.31,-316.23,158.52
-17.97,1030.77,277.07,1620.05,-460.0,-227.45,-24.41,932.87,193.39,183.46,630.32,-52.57,-259.64,-229.87,74.83,86.1
-125.26,199.29,-26.29,456.51,-338.23,-249.18,-163.35,122.58,780.25,792.32,1946.48,440.69,32.99,27.89,687.18,639.17
641.85,735.73,549.32,592.23,-1037.48,-1418.08,-1000.73,-1108.02,262.32,204.65,160.13,45.06,-322.13,-276.27,-161.74,-70.01
148.33,271.71,105.41,169.25,-736.8,-900.15,-720.17,-684.5,1109.36,1082.0,426.2,564.34,-848.65,-592.77,-304.7,204.65
-66.79,847.58,187.49,1343.52,-445.78,-227.72,-66.25,786.16,99.51,74.03,291.82,-127.4,-349.49,-302.82,-91.46,-45.87
-111.04,389.99,45.06,746.46,-344.93,-209.21,-97.63,355.39,849.19,841.68,2085.69,459.73,3.22,30.31,741.36,695.77
455.44,530.81,381.95,431.3,-911.15,-1215.04,-871.72,-965.6,176.22,118.29,249.98,-10.73,-229.87,-210.02,-81.81,-57.4
335.54,487.36,270.63,336.08,-913.02,-1175.61,-891.83,-904.71,1215.31,1164.35,499.96,620.93,-845.97,-551.19,-276.0,253.47
-133.57,617.71,69.2,1002.88,-431.57,-259.1,-138.13,549.05,125.26,100.05,101.66,-119.09,-436.93,-365.32,-208.68,-101.12
-72.42,662.77,148.59,1131.89,-378.73,-217.26,-47.48,586.6,837.12,845.16,2080.32,450.07,-11.8,8.31,733.85,693.35
266.34,305.77,216.19,262.86,-717.22,-918.12,-673.77,-752.9,165.49,118.82,447.66,-3.49,-144.3,-154.76,35.14,7.24
522.76,677.26,442.83,504.52,-1040.97,-1384.02,-1008.78,-1062.69,1122.24,1076.37,483.33,587.94,-758.26,-509.62,-241.13,242.47
-184.0,356.47,-37.28,613.42,-422.72,-291.02,-218.6,294.51,230.13,207.33,23.34,-44.79,-522.49,-422.45,-279.22,-99.24
-30.58,894.78,248.37,1455.63,-405.82,-203.58,1.34,806.81,722.86,757.19,1874.33,373.36,-45.6,-32.99,644.0,609.13
103.27,139.74,77.52,147.25,-564.34,-681.82,-514.72,-556.83,270.1,238.18,767.38,91.46,-76.17,-99.24,187.22,135.18
646.41,820.76,557.09,628.98,-1147.99,-1559.17,-1106.14,-1198.14,974.98,910.07,409.57,497.82,-657.68,-431.84,-212.97,192.05
-182.39,192.85,-90.66,337.69,-447.93,-368.0,-314.09,43.45,466.97,440.96,80.73,103.0,-622.81,-463.22,-303.63,-17.7
-1.34,1056.25,311.67,1661.63,-425.93,-199.56,30.31,937.7,565.68,562.19,1480.04,225.84,-124.19,-83.68,479.85,449.54
-18.24,62.76,-12.07,134.11,-444.71,-489.23,-374.17,-354.59,418.42,389.19,1146.91,190.97,-34.87,-46.67,365.85,296.12
708.37,865.01,619.32,680.21,-1152.81,-1595.65,-1110.17,-1231.67,707.57,634.34,300.41,334.47,-532.15,-377.39,-205.99,86.64
-148.59,94.15,-105.41,147.79,-499.96,-484.14,-426.47,-197.14,731.44,698.18,218.33,290.48,-708.1,-507.47,-303.36,83.15
-21.73,1079.32,305.5,1706.69,-452.49,-224.5,5.36,979.81,349.22,346.27,1033.72,83.68,-169.52,-150.47,277.34,260.98
-100.58,62.76,-53.64,214.31,-379.8,-355.12,-271.98,-140.82,629.51,621.2,1633.2,368.54,39.96,15.56,582.31,513.37
691.47,826.12,598.67,650.17,-1169.44,-1591.09,-1122.5,-1225.77,443.37,379.8,187.22,157.98,-413.06,-317.57,-182.39,-0.54
-55.79,108.36,-55.52,82.61,-596.52,-651.78,-555.22,-429.69,986.52,958.89,353.52,468.85,-788.57,-541.27,-269.29,199.82
-34.06,1026.75,272.24,1627.3,-457.32,-223.96,-14.75,948.43,166.3,148.86,580.97,-67.32,-266.08,-231.74,65.98,67.59
-102.73,174.34,-13.14,412.26,-342.52,-262.59,-177.56,79.39,779.72,773.82,1942.19,452.49,28.97,37.28,708.37,638.63
634.07,729.83,544.76,590.62,-1080.13,-1465.83,-1033.72,-1142.35,323.47,244.35,192.58,106.48,-311.67,-258.83,-140.01,-44.52
86.37,210.29,52.57,125.26,-715.88,-856.97,-695.77,-646.14,1139.4,1100.51,447.39,580.97,-824.24,-544.49,-265.27,246.76
-69.74,871.99,193.66,1390.46,-457.85,-243.28,-70.27,805.74,90.66,68.66,271.17,-126.6,-347.08,-303.36,-96.02,-48.82
-122.04,340.37,20.12,676.18,-347.08,-224.5,-115.33,300.14,826.12,835.78,2083.0,477.97,17.17,27.89,760.14,696.57
503.45,579.63,425.4,475.82,-935.82,-1256.35,-892.1,-995.37,167.64,114.8,260.98,-6.97,-217.8,-205.73,-69.74,-53.64
300.94,437.47,237.91,299.07,-867.16,-1105.34,-846.77,-850.8,1197.34,1158.45,502.65,630.59,-819.15,-546.63,-262.86,259.1
-115.07,667.6,102.19,1080.39,-428.62,-238.45,-115.6,608.06,122.31,102.73,92.0,-111.58,-436.4,-370.14,-211.63,-102.46
-77.25,597.33,130.62,1047.4,-365.85,-203.04,-51.5,543.15,817.0,843.82,2076.03,458.93,2.95,2.68,737.07,692.81
297.46,342.79,244.89,294.77,-744.31,-962.11,-703.01,-790.45,167.1,122.85,468.31,-0.8,-136.26,-150.2,45.33,15.56
481.46,634.34,407.96,471.8,-1002.61,-1325.55,-973.64,-1025.95,1110.17,1063.76,472.87,572.12,-743.51,-492.19,-239.25,241.67
-164.69,413.33,-7.78,697.37,-415.47,-272.24,-195.53,354.86,245.42,221.55,23.07,-38.09,-524.37,-421.38,-283.24,-93.88
0.0,866.35,265.81,1407.09,-389.72,-195.53,0.0,768.72,736.8,742.44,1860.11,353.78,-58.74,-26.82,623.35,600.01
209.48,205.46,175.68,190.17,-599.47,-735.19,-552.54,-595.99,364.24,297.73,829.61,167.37,-82.61,-94.15,193.92,156.1
666.26,846.24,565.14,639.44,-1122.24,-1528.05,-1086.83,-1161.93,1041.5,959.69,449.81,564.34,-649.36,-429.15,-221.82,200.9
-181.59,228.26,-79.13,398.58,-434.52,-346.0,-289.95,101.66,498.09,471.8,92.8,126.87,-628.44,-467.51,-310.33,-13.95
6.97,1052.5,314.62,1657.87,-409.84,-196.34,35.67,935.02,549.32,562.19,1478.97,222.89,-111.31,-94.95,461.88,440.42
10.46,78.86,3.22,128.21,-465.9,-524.64,-400.72,-392.94,443.64,433.45,1213.7,235.77,-11.53,-41.31,389.19,322.4
701.93,849.99,605.64,651.24,-1155.76,-1584.92,-1115.26,-1216.11,694.16,631.93,281.36,356.2,-508.01,-365.32,-190.97,80.73
-157.71,107.56,-105.41,175.68,-483.87,-454.63,-399.38,-142.96,755.58,729.02,216.99,327.5,-704.08,-503.45,-290.22,90.93
-1.07,1098.1,322.4,1722.25,-432.64,-207.33,31.65,986.52,335.28,327.5,983.3,53.91,-192.05,-159.59,250.79,238.45
-61.69,77.25,-26.55,202.78,-385.43,-379.53,-284.05,-185.88,652.58,648.56,1650.63,373.1,22.26,14.75,583.38,517.93
759.33,922.68,674.31,743.51,-1148.52,-1589.75,-1090.85,-1224.43,479.58,411.99,219.14,204.12,-391.33,-295.58,-166.57,12.61
-60.35,119.89,-50.16,109.43,-561.12,-604.84,-514.98,-372.56,1066.98,1032.11,426.74,530.27,-764.97,-506.13,-250.52,242.47
17.17,1085.49,324.55,1682.01,-418.96,-186.95,22.53,988.13,178.1,165.22,571.04,-61.96,-260.17,-226.65,55.25,73.49
-109.17,150.47,-30.31,363.71,-332.06,-265.27,-183.46,39.96,811.37,819.68,1975.98,464.02,50.43,55.79,718.56,671.36
715.08,818.88,625.76,665.99,-1040.43,-1441.42,-992.69,-1102.92,268.76,208.68,185.34,57.94,-289.41,-244.62,-129.82,-49.62
80.2,206.8,54.72,131.7,-655.0,-775.96,-630.86,-568.63,1186.88,1147.45,499.7,627.1,-782.94,-508.01,-227.18,284.85
-5.36,984.1,273.05,1525.64,-401.26,-177.03,4.29,914.1,102.19,84.76,269.03,-113.19,-337.96,-296.12,-93.34,-45.33
-37.55,363.98,93.61,671.09,-335.01,-224.5,-117.75,280.02,890.23,907.12,2157.3,540.73,63.3,64.37,798.23,740.02
567.29,630.32,485.75,494.06,-957.28,-1295.51,-920.0,-1008.78,300.94,214.84,353.52,115.07,-220.21,-189.63,-36.21,6.44
229.06,354.05,173.27,218.6,-807.08,-1020.04,-791.79,-786.16,1219.87,1164.62,497.82,678.06,-789.64,-503.99,-208.68,309.8
-98.97,725.81,129.55,1163.01,-422.18,-226.38,-91.73,678.87,127.67,100.05,77.78,-105.95,-432.91,-359.95,-203.85,-94.41
-84.49,541.27,106.48,962.64,-348.96,-195.26,-53.64,501.3,840.34,837.92,2064.76,455.71,-2.95,36.75,762.82,709.98
374.97,420.84,311.94,357.0,-775.69,-1023.26,-735.46,-822.9,178.64,130.89,484.41,8.31,-128.48,-136.79,62.5,27.63
480.92,628.71,402.06,467.51,-959.69,-1271.64,-933.14,-969.35,1151.2,1087.1,504.52,611.01,-721.78,-464.56,-218.87,266.61
-147.52,471.0,21.19,785.35,-407.16,-252.4,-166.83,422.45,272.51,243.54,32.72,-17.17,-527.05,-415.21,-278.68,-81.54
-18.78,817.27,234.96,1344.32,-369.88,-180.24,6.71,744.58,723.66,742.7,1845.63,371.75,-29.24,-19.31,642.12,607.79
200.09,231.47,161.2,214.84,-608.59,-763.89,-563.0,-622.81,291.02,259.1,823.97,108.9,-54.99,-82.08,220.75,162.54
663.85,833.9,574.8,648.02,-1074.22,-1459.66,-1033.19,-1105.07,963.18,910.61,438.0,527.59,-605.37,-416.82,-186.15,194.19
-170.05,261.25,-59.28,455.71,-417.08,-312.21,-258.56,167.91,519.01,501.04,124.45,162.01,-613.42,-465.1,-286.19,6.44
30.85,1020.58,326.96,1622.2,-383.56,-166.3,49.89,938.5,554.14,567.82,1476.02,245.42,-86.64,-72.96,475.56,455.17
69.2,107.29,55.79,145.64,-482.8,-559.24,-423.25,-431.03,494.6,472.34,1282.36,279.49,10.19,-15.56,426.47,363.71
739.49,892.91,646.14,703.54,-1132.43,-1565.61,-1090.05,-1191.71,734.39,653.39,312.75,376.85,-504.79,-347.08,-179.17,101.39
-159.59,135.18,-96.56,226.11,-463.75,-420.3,-366.66,-82.88,811.64,779.45,266.34,352.98,-713.74,-488.7,-270.63,132.23
15.83,1111.51,336.89,1732.44,-406.35,-180.24,53.11,1004.49,329.38,327.77,976.86,71.35,-178.64,-151.81,263.12,239.79
-57.94,68.93,-34.06,178.64,-394.55,-400.99,-305.77,-229.33,670.02,674.84,1708.84,408.77,49.08,35.67,633.0,551.19
753.16,909.81,655.53,723.93,-1143.16,-1585.99,-1101.58,-1218.53,427.01,369.07,191.24,165.76,-376.31,-291.02,-164.42,-6.71
-86.9,106.75,-69.74,109.43,-538.32,-563.26,-488.43,-322.4,1050.62,1022.19,400.45,539.12,-755.85,-505.33,-244.35,223.16
6.44,1089.78,317.04,1686.04,-418.96,-183.46,28.43,981.96,156.1,150.47,537.25,-59.55,-255.35,-233.08,47.74,54.72
-87.17,131.7,-24.94,320.26,-336.62,-281.63,-199.82,-13.95,804.13,832.83,1989.13,497.82,76.17,59.81,738.41,669.48
755.04,878.16,660.36,707.03,-1035.06,-1444.37,-987.05,-1114.73,277.34,227.45,196.87,87.17,-276.0,-238.45,-118.02,-47.48
54.72,192.85,34.6,123.92,-622.0,-725.54,-595.45,-519.28,1185.27,1164.88,481.19,655.53,-772.21,-509.35,-218.33,277.07
6.17,1017.9,297.99,1577.94,-401.79,-182.66,15.29,948.16,105.95,83.95,248.37,-115.33,-345.2,-298.26,-101.39,-48.01
-93.07,288.87,28.7,580.16,-315.43,-212.97,-112.65,237.11,906.32,909.54,2165.62,527.59,68.13,82.08,811.1,757.99
577.48,668.41,495.94,534.03,-963.72,-1311.33,-919.73,-1015.22,206.8,147.79,312.75,33.53,-190.17,-177.83,-34.06,-24.94
200.09,329.38,152.35,207.33,-772.74,-962.91,-752.36,-734.93,1240.25,1175.08,522.76,670.82,-769.26,-473.68,-190.44,311.67
-61.69,801.71,180.24,1265.2,-402.06,-200.9,-52.84,751.56,142.96,114.8,74.83,-95.49,-436.66,-359.42,-206.26,-94.15
-76.44,503.72,101.92,901.22,-326.96,-181.59,-48.28,466.7,819.15,844.09,2042.77,465.63,15.02,30.58,749.68,690.4
429.15,486.55,359.15,408.23,-788.03,-1054.11,-744.58,-836.85,176.49,137.6,502.65,11.8,-118.55,-133.57,70.27,31.11
458.39,607.79,379.26,447.39,-909.81,-1201.63,-880.57,-911.15,1125.45,1093.27,505.33,605.64,-700.59,-469.39,-212.16,255.88
-124.45,534.56,56.06,876.55,-399.38,-234.69,-139.47,490.04,291.56,271.98,41.84,-2.41,-529.2,-421.64,-278.95,-75.64
-15.56,772.74,225.84,1282.1,-353.25,-172.73,4.83,711.32,738.14,732.78,1832.75,363.17,-41.57,-6.44,632.73,602.69
224.23,253.74,177.83,224.23,-633.0,-809.76,-594.65,-661.97,313.55,273.59,862.6,117.48,-53.38,-71.08,235.5,178.1
605.91,759.87,509.08,570.51,-1033.99,-1410.04,-1008.24,-1070.74,930.46,867.16,396.7,486.55,-605.11,-402.06,-196.34,175.68
-164.96,303.63,-44.52,521.15,-406.09,-288.61,-229.33,231.74,525.18,499.16,104.34,155.3,-623.61,-460.27,-293.43,1.61
34.87,991.34,318.11,1571.51,-369.34,-156.91,54.45,908.73,539.12,542.61,1418.35,208.94,-111.31,-81.81,444.17,427.54
98.97,132.5,79.13,156.91,-501.57,-591.16,-445.25,-469.12,508.01,490.58,1295.24,276.0,2.41,-15.83,425.4,369.61
732.51,900.95,639.44,709.98,-1105.34,-1526.71,-1062.96,-1161.4,709.18,635.42,314.09,358.07,-487.36,-349.49,-185.88,97.36
-162.81,153.96,-89.32,264.47,-446.86,-388.92,-340.37,-28.43,842.48,816.73,289.14,370.41,-714.81,-500.77,-282.97,142.43
35.67,1095.41,357.27,1712.86,-391.33,-164.42,62.23,998.59,308.19,310.06,921.34,54.72,-184.0,-166.83,236.03,220.21
